"squirrel_id_trap","gr","locx_trap","locy_trap","sex_trap","rep_con","year","squirrel_id_census","sex_census","intruder"
2826,"SU","B.0",7.5,"M",1,1994,2826,"M",0
4302,"SU","G.0",9.5,"M",1,1994,4302,"M",0
2072,"KL","0.5",6.5,"M",1,1994,2072,"M",0
2072,"KL","0.5",6.5,"M",1,1994,2072,"M",0
2338,"KL","-1.0",14.5,"M",1,1994,2338,"M",0
2346,"KL","-4.0",1.5,"M",1,1994,2346,"M",0
2755,"KL","0.5",12.5,"M",1,1994,2755,"M",0
1953,"LL","R.0",12.5,"M",1,1994,1953,"M",0
2384,"LL","S.5",12.5,"M",1,1994,2384,"M",0
2502,"LL","0.5",1.5,"M",1,1994,2519,"F",1
2502,"LL","0.5",1.5,"M",1,1994,2502,"M",0
2634,"LL","J.0",8.5,"M",1,1994,2634,"M",0
3221,"LL","E.0",19.5,"M",1,1994,3221,"M",0
3298,"LL","K.5",17.5,"M",1,1994,3298,"M",0
3390,"LL","P.5",5.5,"M",1,1994,3390,"M",0
2470,"SU","E.5",4.5,"M",1,1994,2470,"M",0
2510,"SU","P.0",8.5,"M",1,1994,2510,"M",0
1972,"LL","Y.0",7.5,"M",1,1994,1972,"M",0
2351,"LL","-8.0",5.5,"M",1,1994,2351,"M",0
2931,"LL","W.5",2.5,"M",2,1994,2931,"M",0
1959,"LL","L.0",2.5,"M",0,1994,1959,"M",0
2693,"SU","E.5",1.5,"M",1,1994,3614,"M",1
2693,"SU","E.5",1.5,"M",1,1994,2693,"M",0
3443,"SU","E.5",11.5,"M",2,1994,3443,"M",0
3719,"KL","C.0",2.5,"M",1,1994,3719,"M",0
2430,"EN","Q.5",0.5,"M",1,1994,2430,"M",0
2623,"EN","O.5",1.5,"M",1,1994,2561,"F",1
2517,"KL","I.5",6.5,"M",1,1994,2517,"M",0
2776,"KL","C.5",9.5,"M",1,1994,2776,"M",0
2339,"LL","J.0",2.5,"M",1,1994,2425,"M",1
2339,"LL","J.0",2.5,"M",1,1994,2339,"M",0
2378,"LL","I.0",11.5,"M",1,1994,3647,"M",1
2340,"SU","K.0",6.5,"M",0,1994,2475,"F",1
2595,"SU","C.0",11.5,"M",1,1994,2595,"M",0
2713,"SU","A.5",4.5,"M",1,1995,2713,"M",0
2486,"SU","C.5",15.5,"M",1,1995,4371,"M",1
3388,"SU","H.0",12.5,"M",1,1995,3388,"M",0
2525,"SU","E.0",10.5,"M",1,1995,2525,"M",0
2713,"SU","A.5",4.5,"M",1,1995,2713,"M",0
2826,"SU","B.0",7.5,"M",1,1995,3618,"F",1
2826,"SU","B.0",7.5,"M",1,1995,2826,"M",0
3443,"SU","E.0",11.5,"M",1,1995,2532,"M",1
3443,"SU","E.0",11.5,"M",1,1995,3443,"M",0
2510,"SU","P.0",8.5,"M",1,1995,2510,"M",0
2982,"SU","M.0",4.5,"M",1,1995,2982,"M",0
2937,"KL","G.5",3.5,"M",1,1995,2756,"F",1
2937,"KL","G.5",3.5,"M",1,1995,3306,"M",1
3521,"KL","D.5",5.5,"M",1,1995,3521,"M",0
3647,"KL","I.0",10.5,"M",1,1995,3647,"M",0
2510,"SU","P.0",8.5,"M",1,1995,2510,"M",0
2595,"SU","B.5",10.5,"M",1,1995,2683,"M",1
2595,"SU","B.5",10.5,"M",1,1995,2595,"M",0
2693,"SU","E.5",1.5,"M",1,1995,2693,"M",0
2713,"SU","A.5",4.5,"M",1,1995,2713,"M",0
3443,"SU","E.0",11.5,"M",1,1995,2532,"M",1
3443,"SU","E.0",11.5,"M",1,1995,3443,"M",0
3498,"SU","T.5",7.5,"M",1,1995,3498,"M",0
4302,"SU","G.0",9.5,"M",1,1995,4302,"M",0
4541,"SU","B.5",9.5,"M",1,1995,4541,"M",0
2494,"KL","-1.0",14.5,"M",1,1995,3783,"F",1
2517,"KL","K.0",7.5,"M",1,1995,2667,"F",1
3513,"LL","S.5",1.5,"M",1,1995,3513,"M",0
3778,"LL","Q.5",4.5,"M",1,1995,3778,"M",0
4402,"LL","P.0",1.5,"M",1,1995,3637,"F",1
4402,"LL","P.0",1.5,"M",1,1995,5783,"M",1
3306,"LL","G.0",0.5,"M",1,1995,3306,"M",0
2499,"LL","-1.0",7.5,"M",1,1995,2733,"F",1
2502,"LL","A.0",0.5,"M",0,1995,3636,"F",1
2510,"SU","P.0",8.5,"M",1,1995,2510,"M",0
2693,"SU","E.5",1.5,"M",1,1995,2693,"M",0
2826,"SU","B.0",7.5,"M",1,1995,3618,"F",1
2826,"SU","B.0",7.5,"M",1,1995,2826,"M",0
2826,"SU","B.0",7.5,"M",1,1995,3618,"F",1
2826,"SU","B.0",7.5,"M",1,1995,2826,"M",0
2532,"LL","E.0",11.5,"M",1,1995,2532,"M",0
2532,"LL","E.0",11.5,"M",1,1995,3443,"M",1
2758,"LL","D.5",16.5,"M",1,1995,2758,"M",0
3390,"LL","P.0",7.5,"M",1,1995,2609,"F",1
3517,"LL","F.5",15.5,"M",1,1995,3517,"M",0
2525,"SU","E.0",10.5,"M",1,1995,2525,"M",0
2595,"SU","B.5",10.5,"M",1,1995,2683,"M",1
2595,"SU","B.5",10.5,"M",1,1995,2595,"M",0
2681,"SU","B.0",1.5,"M",1,1995,2681,"M",0
3443,"SU","E.0",11.5,"M",1,1995,2532,"M",1
3443,"SU","E.0",11.5,"M",1,1995,3443,"M",0
2634,"LL","H.5",9.5,"M",1,1995,3414,"F",1
3473,"LL","Q.0",7.5,"M",1,1995,2585,"F",1
3473,"LL","Q.0",7.5,"M",1,1995,3256,"F",1
2826,"SU","B.0",7.5,"M",1,1995,3618,"F",1
2826,"SU","B.0",7.5,"M",1,1995,2826,"M",0
2826,"SU","C.5",6.5,"M",1,1995,2533,"F",1
2595,"SU","B.5",10.5,"M",1,1995,2683,"M",1
2595,"SU","B.5",10.5,"M",1,1995,2595,"M",0
4541,"SU","B.5",9.5,"M",1,1995,4541,"M",0
2510,"SU","P.0",8.5,"M",1,1995,2510,"M",0
2525,"SU","E.0",10.5,"M",1,1995,2525,"M",0
4302,"SU","E.0",9.5,"M",1,1995,4486,"F",1
4345,"SU","G.0",5.5,"M",1,1995,3526,"F",1
5250,"SU","N.0",7.5,"M",1,1995,5250,"M",0
5250,"SU","J.5",10.5,"M",1,1995,4361,"M",1
2595,"SU","B.5",10.5,"M",1,1995,2683,"M",1
2595,"SU","B.5",10.5,"M",1,1995,2595,"M",0
2693,"SU","E.5",1.5,"M",1,1995,2693,"M",0
2713,"SU","A.5",4.5,"M",1,1995,2713,"M",0
4302,"SU","E.0",9.5,"M",1,1995,4486,"F",1
4541,"SU","B.5",9.5,"M",1,1995,4541,"M",0
3832,"LL","H.5",9.5,"M",1,1995,3414,"F",1
3719,"KL","I.0",2.5,"M",1,1995,3168,"F",1
3719,"KL","I.0",2.5,"M",1,1995,4686,"M",1
3778,"LL","P.0",7.5,"M",1,1995,2609,"F",1
3298,"LL","K.5",17.5,"M",1,1995,2575,"M",1
3306,"LL","G.0",0.5,"M",1,1995,3306,"M",0
3832,"LL","E.0",19.5,"M",1,1995,3221,"M",1
2504,"KL","A.0",10.5,"M",1,1995,3700,"F",1
3749,"KL","K.5",0.5,"M",1,1995,3750,"F",1
3503,"KL","J.5",7.5,"M",1,1995,2667,"F",1
2773,"LL","J.0",2.5,"M",1,1995,3736,"F",1
2773,"LL","J.0",2.5,"M",1,1995,2658,"M",1
3513,"LL","P.0",7.5,"M",1,1995,2609,"F",1
2966,"SU","G.0",5.5,"M",1,1995,3526,"F",1
2982,"SU","M.0",4.5,"M",1,1995,2982,"M",0
2683,"KL","B.5",10.5,"M",1,1995,2683,"M",0
2683,"KL","B.5",10.5,"M",1,1995,2595,"M",1
4686,"KL","I.0",2.5,"M",1,1995,3168,"F",1
4686,"KL","I.0",2.5,"M",1,1995,4686,"M",0
2595,"SU","B.5",10.5,"M",1,1995,2683,"M",1
2595,"SU","B.5",10.5,"M",1,1995,2595,"M",0
2638,"SU","J.5",10.5,"M",1,1995,4361,"M",1
2693,"SU","E.5",1.5,"M",1,1995,2693,"M",0
2826,"SU","C.5",6.5,"M",1,1995,2533,"F",1
2982,"SU","M.0",4.5,"M",1,1995,2982,"M",0
4912,"SU","I.0",2.5,"M",0,1995,3168,"F",1
4912,"SU","I.0",2.5,"M",0,1995,4686,"M",1
2517,"KL","I.5",6.5,"M",1,1995,2667,"F",1
2696,"LL","-4.0",10.5,"M",1,1995,3059,"F",1
2758,"LL","A.5",13.5,"M",1,1995,2777,"F",1
2773,"LL","J.0",2.5,"M",1,1995,3736,"F",1
2773,"LL","J.0",2.5,"M",1,1995,2658,"M",1
2621,"LL","L.0",2.5,"M",1,1995,2538,"F",1
2621,"LL","L.0",2.5,"M",1,1995,4402,"M",1
2696,"LL","B.5",12.5,"M",1,1995,2777,"F",1
2696,"LL","B.5",12.5,"M",1,1995,4370,"F",1
3306,"LL","G.0",0.5,"M",1,1995,3306,"M",0
3306,"LL","H.0",0.5,"M",1,1995,3306,"M",0
3778,"LL","S.0",5.5,"M",1,1995,3231,"F",1
2510,"SU","P.0",8.5,"M",1,1995,2510,"M",0
2623,"EN","O.5",0.5,"M",1,1995,2623,"M",0
2776,"KL","0.0",4.5,"M",1,1995,4704,"F",1
4686,"KL","A.0",5.5,"M",1,1995,4465,"F",1
2530,"LL","J.0",2.5,"M",1,1995,3736,"F",1
2530,"LL","J.0",2.5,"M",1,1995,2658,"M",1
2532,"LL","H.5",9.5,"M",1,1995,3414,"F",1
3306,"LL","H.0",0.5,"M",1,1995,3306,"M",0
3832,"LL","H.0",0.5,"M",1,1995,3306,"M",1
4402,"LL","L.0",2.5,"M",1,1995,2538,"F",1
4402,"LL","L.0",2.5,"M",1,1995,4402,"M",0
2525,"SU","E.0",10.5,"M",1,1995,2525,"M",0
3768,"EN","J.0",2.5,"M",1,1995,3736,"F",1
3768,"EN","J.0",2.5,"M",1,1995,2658,"M",1
2575,"LL","O.0",15.5,"M",1,1995,3373,"F",1
3306,"LL","H.0",0.5,"M",1,1995,3306,"M",0
4452,"SU","I.0",2.5,"M",1,1995,3168,"F",1
4452,"SU","I.0",2.5,"M",1,1995,4686,"M",1
2516,"LL","-5.0",3.5,"M",2,1995,2544,"F",1
2696,"LL","-4.0",10.5,"M",1,1995,3059,"F",1
2773,"LL","P.0",7.5,"M",1,1995,2609,"F",1
3298,"LL","P.0",4.5,"M",1,1995,3256,"F",1
3313,"LL","-8.0",7.5,"M",1,1995,2783,"F",1
3298,"LL","P.0",4.5,"M",0,1995,3256,"F",1
3306,"LL","G.0",0.5,"M",1,1995,3306,"M",0
2966,"SU","I.0",2.5,"M",1,1995,3168,"F",1
2966,"SU","I.0",2.5,"M",1,1995,4686,"M",1
3388,"SU","C.5",6.5,"M",1,1995,2533,"F",1
2937,"KL","G.0",3.5,"M",0,1995,2937,"M",0
3521,"KL","D.5",5.5,"M",1,1995,3521,"M",0
3647,"KL","I.0",10.5,"M",1,1995,3647,"M",0
3517,"LL","F.5",15.5,"M",1,1995,3517,"M",0
2826,"SU","C.5",6.5,"M",1,1995,2533,"F",1
2530,"LL","J.0",2.5,"M",1,1995,3736,"F",1
2530,"LL","J.0",2.5,"M",1,1995,2658,"M",1
2530,"LL","J.0",2.5,"M",1,1995,3736,"F",1
2530,"LL","J.0",2.5,"M",1,1995,2658,"M",1
3298,"LL","P.0",4.5,"M",1,1995,3256,"F",1
3306,"LL","H.5",4.5,"M",1,1995,3512,"F",1
3778,"LL","S.0",5.5,"M",1,1995,3231,"F",1
3832,"LL","H.5",4.5,"M",1,1995,3512,"F",1
3778,"LL","Q.5",4.5,"M",1,1995,3778,"M",0
3832,"LL","H.5",4.5,"M",1,1995,3512,"F",1
2826,"SU","C.5",6.5,"M",1,1995,2533,"F",1
2966,"SU","C.5",6.5,"M",1,1995,2533,"F",1
4606,"SU","C.5",6.5,"M",1,1995,2533,"F",1
2530,"LL","L.0",2.5,"M",1,1995,2538,"F",1
2530,"LL","L.0",2.5,"M",1,1995,4402,"M",1
3832,"LL","H.5",4.5,"M",1,1995,3512,"F",1
4402,"LL","L.0",2.5,"M",1,1995,2538,"F",1
4402,"LL","L.0",2.5,"M",1,1995,4402,"M",0
2520,"SU","-2.0",18.5,"M",1,1995,2710,"F",1
2826,"SU","C.5",6.5,"M",0,1995,2533,"F",1
2966,"SU","C.5",6.5,"M",0,1995,2533,"F",1
2522,"EN","G.5",1.5,"M",1,1995,2732,"F",1
2522,"EN","G.5",1.5,"M",1,1995,3749,"M",1
3832,"LL","H.5",4.5,"M",1,1995,3512,"F",1
4402,"LL","J.5",0.5,"M",1,1995,3306,"M",1
2966,"SU","C.5",6.5,"M",1,1995,2533,"F",1
4302,"SU","C.5",6.5,"M",1,1995,2533,"F",1
2530,"LL","J.0",2.5,"M",1,1995,3736,"F",1
2530,"LL","J.0",2.5,"M",1,1995,2658,"M",1
2575,"LL","K.5",17.5,"M",1,1995,2575,"M",0
2621,"LL","L.0",2.5,"M",1,1995,2538,"F",1
2621,"LL","L.0",2.5,"M",1,1995,4402,"M",1
2773,"LL","H.5",9.5,"M",1,1995,3414,"F",1
3221,"LL","E.0",19.5,"M",1,1995,3221,"M",0
3306,"LL","J.5",0.5,"M",1,1995,3306,"M",0
4594,"SU","L.0",10.5,"M",1,1995,2529,"F",1
2680,"EN","C.0",3.5,"M",1,1995,3181,"F",1
4892,"KL","H.0",4.5,"M",1,1995,2676,"F",1
2575,"LL","K.5",17.5,"M",1,1995,2575,"M",0
2621,"LL","M.5",0.5,"M",1,1995,3413,"F",1
2621,"LL","M.5",0.5,"M",1,1995,2507,"M",1
3221,"LL","E.0",19.5,"M",1,1995,3221,"M",0
3306,"LL","G.0",0.5,"M",1,1995,3306,"M",0
3832,"LL","G.5",3.5,"M",1,1995,2756,"F",1
3832,"LL","G.5",3.5,"M",1,1995,3306,"M",1
4402,"LL","M.5",0.5,"M",1,1995,3413,"F",1
4402,"LL","M.5",0.5,"M",1,1995,2507,"M",1
2826,"SU","C.5",6.5,"M",0,1995,2533,"F",1
2826,"SU","D.0",7.5,"M",0,1995,4316,"F",1
2826,"SU","C.5",6.5,"M",1,1995,2533,"F",1
4606,"SU","C.5",6.5,"M",1,1995,2533,"F",1
2532,"LL","E.0",11.5,"M",1,1995,2532,"M",0
2532,"LL","E.0",11.5,"M",1,1995,3443,"M",1
2575,"LL","K.5",17.5,"M",1,1995,2575,"M",0
3306,"LL","G.5",3.5,"M",1,1995,2756,"F",1
3306,"LL","G.5",3.5,"M",1,1995,3306,"M",0
3517,"LL","F.5",15.5,"M",1,1995,3517,"M",0
3778,"LL","M.5",0.5,"M",1,1995,3413,"F",1
3778,"LL","M.5",0.5,"M",1,1995,2507,"M",1
2575,"LL","K.5",17.5,"M",1,1995,2575,"M",0
3306,"LL","G.0",0.5,"M",1,1995,3306,"M",0
3498,"SU","T.5",7.5,"M",1,1995,3498,"M",0
4348,"SU","P.0",8.5,"M",1,1995,2510,"M",1
2621,"LL","M.5",0.5,"M",1,1995,3413,"F",1
2621,"LL","M.5",0.5,"M",1,1995,2507,"M",1
2760,"LL","P.0",4.5,"M",1,1995,3256,"F",1
3298,"LL","P.0",4.5,"M",1,1995,3256,"F",1
3778,"LL","M.5",0.5,"M",1,1995,3413,"F",1
3778,"LL","M.5",0.5,"M",1,1995,2507,"M",1
3182,"EN","B.5",1.5,"M",2,1995,2930,"F",1
3221,"LL","E.0",19.5,"M",1,1995,3221,"M",0
3832,"LL","M.5",0.5,"M",1,1995,3413,"F",1
3832,"LL","M.5",0.5,"M",1,1995,2507,"M",1
4402,"LL","J.5",0.5,"M",1,1995,3306,"M",1
2599,"KL","-1.0",14.5,"M",1,1995,3783,"F",1
3517,"LL","E.0",13.5,"M",1,1995,2552,"F",1
2681,"SU","B.0",1.5,"M",1,1995,2681,"M",0
3444,"SU","N.5",4.5,"M",1,1995,3335,"F",1
5250,"SU","N.0",7.5,"M",1,1995,5250,"M",0
3306,"LL","H.0",0.5,"M",1,1995,3306,"M",0
2826,"SU","B.0",7.5,"M",1,1995,3618,"F",1
2826,"SU","B.0",7.5,"M",1,1995,2826,"M",0
2966,"SU","C.5",6.5,"M",1,1995,2533,"F",1
4606,"SU","E.0",3.5,"M",1,1995,4603,"F",1
2773,"LL","H.5",9.5,"M",1,1995,3414,"F",1
2575,"LL","K.5",17.5,"M",1,1995,2575,"M",0
3470,"LL","S.5",12.5,"M",1,1995,4488,"F",1
3778,"LL","N.0",2.5,"M",1,1995,3637,"F",1
4402,"LL","K.5",0.5,"M",1,1995,3750,"F",1
3444,"SU","N.5",4.5,"M",2,1995,3335,"F",1
3444,"SU","N.5",4.5,"M",1,1995,3335,"F",1
4615,"SU","Q.0",7.5,"M",1,1995,2585,"F",1
4615,"SU","Q.0",7.5,"M",1,1995,3256,"F",1
4910,"SU","N.5",4.5,"M",1,1995,3335,"F",1
2560,"KL","E.5",8.5,"M",1,1995,3674,"F",1
3832,"LL","J.0",2.5,"M",1,1995,3736,"F",1
3832,"LL","J.0",2.5,"M",1,1995,2658,"M",1
3749,"KL","H.0",4.5,"M",1,1995,2676,"F",1
4383,"LL","E.0",13.5,"M",1,1995,2552,"F",1
3470,"LL","Q.5",14.5,"M",1,1995,3373,"F",1
2789,"SU","L.0",10.5,"M",1,1995,2529,"F",1
2826,"SU","D.0",7.5,"M",1,1995,4316,"F",1
4344,"SU","A.5",6.5,"M",1,1995,4272,"F",1
2575,"LL","O.0",15.5,"M",1,1995,3373,"F",1
3778,"LL","S.0",5.5,"M",1,1995,3231,"F",1
4338,"LL","E.0",13.5,"M",1,1995,2552,"F",1
4615,"SU","B.0",7.5,"M",1,1995,3618,"F",1
4615,"SU","B.0",7.5,"M",1,1995,2826,"M",1
3614,"LL","F.0",3.5,"M",1,1995,2759,"F",1
2789,"SU","L.0",10.5,"M",0,1995,2529,"F",1
2826,"SU","C.5",6.5,"M",1,1995,2533,"F",1
4594,"SU","L.0",10.5,"M",1,1995,2529,"F",1
3749,"KL","G.5",1.5,"M",1,1996,2929,"M",1
3749,"KL","G.5",1.5,"M",1,1996,3749,"M",0
4606,"SU","B.5",4.5,"M",1,1996,3244,"F",1
5361,"SU","G.0",5.5,"M",1,1996,5361,"M",0
2790,"SU","H.5",7.5,"M",1,1996,5228,"F",1
3501,"SU","I.0",2.5,"M",1,1996,4686,"M",1
3501,"SU","I.0",2.5,"M",1,1996,3501,"M",0
5501,"KL","I.5",6.5,"M",1,1996,5501,"M",0
3501,"SU","I.0",1.5,"M",1,1996,3501,"M",0
5501,"KL","I.5",6.5,"M",2,1996,5501,"M",0
2857,"SU","B.5",12.5,"M",1,1996,4370,"F",1
2857,"SU","B.5",12.5,"M",1,1996,4328,"M",1
5361,"SU","G.0",5.5,"M",1,1996,5361,"M",0
3598,"SU","O.0",2.5,"M",1,1996,3598,"M",0
2826,"SU","A.5",4.5,"M",1,1996,4272,"F",1
4541,"SU","B.5",4.5,"M",1,1996,3244,"F",1
4615,"SU","B.0",7.5,"M",1,1996,3618,"F",1
4615,"SU","B.0",7.5,"M",1,1996,4615,"M",0
3501,"SU","I.0",2.5,"M",1,1996,4686,"M",1
3501,"SU","I.0",2.5,"M",1,1996,3501,"M",0
3298,"LL","P.5",5.5,"M",1,1996,3298,"M",0
3249,"SU","B.0",1.5,"M",1,1997,4312,"F",1
5361,"SU","E.5",4.5,"M",1,1997,3526,"F",1
4371,"SU","C.5",15.5,"M",1,1997,4371,"M",0
3388,"SU","H.5",10.5,"M",1,1997,3388,"M",0
5250,"SU","N.0",7.5,"M",1,1997,5250,"M",0
3271,"KL","J.0",10.5,"M",1,1997,4713,"F",1
3249,"KL","0.0",5.5,"M",1,1997,4429,"F",1
3501,"SU","E.5",1.5,"M",1,1997,3614,"M",1
3501,"SU","E.5",1.5,"M",1,1997,3501,"M",0
3718,"SU","B.5",10.5,"M",1,1997,5317,"M",1
3718,"SU","B.5",10.5,"M",1,1997,3718,"M",0
3562,"LL","-5.0",3.5,"M",1,1997,3562,"M",0
3313,"LL","-6.0",5.5,"M",1,1997,3313,"M",0
3306,"LL","H.0",0.5,"M",1,1997,3306,"M",0
3517,"LL","F.5",15.5,"M",1,1997,3517,"M",0
4404,"LL","B.5",16.5,"M",1,1997,4404,"M",0
4543,"LL","D.5",16.5,"M",1,1997,4543,"M",0
3778,"LL","Q.5",4.5,"M",1,1997,3778,"M",0
3394,"LL","H.5",9.5,"M",1,1997,3414,"F",1
3470,"LL","Q.5",14.5,"M",1,1997,3470,"M",0
3719,"KL","C.0",2.5,"M",1,1997,3719,"M",0
3749,"KL","G.5",1.5,"M",1,1997,3749,"M",0
4686,"KL","I.0",2.5,"M",1,1997,4244,"F",1
4686,"KL","I.0",2.5,"M",1,1997,4686,"M",0
3609,"SU","0.5",10.5,"M",1,1997,3717,"F",1
3609,"SU","0.5",10.5,"M",1,1997,3253,"M",1
4856,"SU","F.5",16.5,"M",1,1997,4254,"F",1
5250,"SU","N.0",7.5,"M",1,1997,5250,"M",0
4477,"SU","L.5",8.5,"M",1,1997,4477,"M",0
3647,"KL","J.0",10.5,"M",1,1997,4713,"F",1
3298,"LL","P.5",5.5,"M",1,1997,3298,"M",0
3306,"LL","H.5",4.5,"M",1,1997,3512,"F",1
4827,"LL","A.0",0.5,"M",1,1997,4827,"M",0
4452,"SU","I.0",2.5,"M",1,1997,4244,"F",1
4452,"SU","I.0",2.5,"M",1,1997,4686,"M",1
3271,"KL","B.0",4.5,"M",1,1997,4704,"F",1
3271,"KL","B.0",4.5,"M",1,1997,4465,"F",1
3298,"LL","P.5",5.5,"M",1,1997,3298,"M",0
4515,"LL","W.5",2.5,"M",1,1997,4515,"M",0
3509,"SU","A.5",6.5,"M",1,1997,3721,"F",1
4541,"SU","0.5",10.5,"M",1,1997,3717,"F",1
4541,"SU","0.5",10.5,"M",1,1997,3253,"M",1
4347,"KL","A.5",3.5,"M",1,1997,4347,"M",0
4347,"KL","A.5",3.5,"M",1,1997,3768,"M",1
5317,"KL","B.5",10.5,"M",1,1997,5317,"M",0
5317,"KL","B.5",10.5,"M",1,1997,3718,"M",1
3306,"LL","H.0",0.5,"M",1,1997,3306,"M",0
3832,"LL","H.5",4.5,"M",1,1997,3512,"F",1
5484,"LL","G.0",1.5,"M",1,1997,5484,"M",0
5777,"LL","-6.0",5.5,"M",1,1997,3313,"M",1
4686,"KL","F.0",6.5,"M",1,1997,3674,"F",1
4405,"LL","S.0",5.5,"M",1,1997,4405,"M",0
4302,"SU","G.0",9.5,"M",1,1997,4302,"M",0
5851,"KL","G.0",3.5,"M",1,1997,3618,"F",1
3832,"LL","J.0",2.5,"M",1,1997,3832,"M",0
3300,"KL","-1.0",14.5,"M",1,1997,3300,"M",0
3298,"LL","P.5",5.5,"M",1,1997,3298,"M",0
5500,"SU","P.0",8.5,"M",1,1997,5500,"M",0
3795,"SU","D.0",7.5,"M",1,1997,3795,"M",0
4344,"SU","A.5",6.5,"M",1,1997,3721,"F",1
3494,"LL","X.5",2.5,"M",1,1997,3494,"M",0
3470,"LL","Q.5",14.5,"M",1,1997,3470,"M",0
3778,"LL","S.5",1.5,"M",1,1997,3630,"F",1
4383,"LL","B.5",16.5,"M",1,1997,4404,"M",1
5484,"LL","F.0",3.5,"M",1,1997,3364,"F",1
3306,"LL","H.0",0.5,"M",1,1997,3306,"M",0
5317,"KL","E.5",8.5,"M",1,1998,3606,"F",1
4302,"SU","B.0",11.5,"M",1,1998,3717,"F",1
5517,"SU","G.0",9.5,"M",1,1998,4302,"M",1
4535,"KL","G.5",10.5,"M",1,1998,4535,"M",0
4714,"KL","I.5",6.5,"M",1,1998,4714,"M",0
5361,"SU","C.0",11.5,"M",1,1998,3660,"F",1
3609,"SU","C.5",6.5,"M",1,1998,3609,"M",0
4204,"SU","A.5",4.5,"M",1,1998,3721,"F",1
4372,"SU","I.0",2.5,"M",1,1998,4244,"F",1
4372,"SU","I.0",2.5,"M",1,1998,4686,"M",1
4558,"KL","B.5",5.5,"M",1,1998,4558,"M",0
3718,"SU","B.5",10.5,"M",1,1998,5317,"M",1
3718,"SU","B.5",10.5,"M",1,1998,3718,"M",0
3749,"KL","G.5",1.5,"M",1,1998,3749,"M",0
5501,"KL","J.5",6.5,"M",1,1998,5501,"M",0
5857,"KL","J.0",10.5,"M",1,1998,5857,"M",0
4562,"KL","-3.0",12.5,"M",1,1998,4562,"M",0
4856,"SU","E.5",11.5,"M",1,1998,4856,"M",0
4912,"SU","L.0",10.5,"M",1,1998,5136,"F",1
3523,"SU","P.0",8.5,"M",1,1998,5500,"M",1
3719,"KL","C.0",2.5,"M",1,1998,3719,"M",0
4382,"SU","0.5",17.5,"M",1,1998,4382,"M",0
4541,"SU","B.5",9.5,"M",1,1998,4541,"M",0
4347,"KL","0.0",4.5,"M",1,1998,4704,"F",1
4556,"KL","E.0",14.5,"M",1,1998,4428,"F",1
5364,"KL","B.0",9.5,"M",1,1998,4608,"F",1
4712,"KL","B.0",8.5,"M",1,1998,4227,"F",1
3562,"LL","-5.0",3.5,"M",1,1998,3811,"F",1
3570,"SU","G.5",14.5,"M",1,1998,4372,"M",1
3795,"SU","D.0",7.5,"M",1,1998,3795,"M",0
5250,"SU","N.0",7.5,"M",1,1998,5250,"M",0
5857,"SU","I.0",1.5,"M",1,1998,4244,"F",1
4686,"KL","I.0",2.5,"M",1,1998,4244,"F",1
4686,"KL","I.0",2.5,"M",1,1998,4686,"M",0
4372,"SU","G.5",14.5,"M",2,1998,4372,"M",0
4856,"SU","E.0",11.5,"M",2,1998,4856,"M",0
3687,"SU","B.5",12.5,"M",1,1998,3687,"F",0
3718,"SU","B.0",11.5,"M",1,1998,3717,"F",1
4204,"SU","B.5",4.5,"M",1,1998,3721,"F",1
4558,"KL","B.5",5.5,"M",1,1998,4558,"M",0
3718,"SU","B.0",11.5,"M",1,1998,3717,"F",1
5898,"SU","E.0",15.5,"M",1,1998,4254,"F",1
3795,"SU","F.0",9.5,"M",1,1998,3633,"F",1
5196,"KL","A.0",5.5,"M",2,1998,4465,"F",1
4686,"KL","I.0",2.5,"M",1,1998,4244,"F",1
4686,"KL","I.0",2.5,"M",1,1998,4686,"M",0
4594,"SU","I.0",1.5,"M",1,1998,4244,"F",1
5361,"SU","E.5",4.5,"M",1,1998,4078,"F",1
5898,"SU","L.0",10.5,"M",1,1998,5136,"F",1
3649,"KL","B.0",9.5,"M",2,1998,4608,"F",1
4712,"KL","B.0",9.5,"M",1,1998,4608,"F",1
5196,"KL","0.5",6.5,"M",1,1999,4429,"F",1
5882,"KL","G.0",3.5,"M",2,1999,5882,"M",0
5500,"SU","P.0",8.5,"M",1,1999,5500,"M",0
5167,"LL","H.0",0.5,"M",1,1999,5167,"M",0
4543,"LL","D.5",16.5,"M",1,1999,5264,"F",1
4543,"LL","D.5",16.5,"M",1,1999,4543,"M",0
4583,"LL","0.5",1.5,"M",1,1999,4583,"M",0
5575,"KL","0.0",4.5,"M",1,1999,5575,"M",0
4362,"SU","M.0",10.5,"M",1,1999,4362,"M",0
5500,"SU","P.0",8.5,"M",1,1999,5500,"M",0
4329,"LL","-1.0",7.5,"M",1,1999,4329,"M",0
4583,"LL","0.5",1.5,"M",1,1999,4583,"M",0
5167,"LL","H.0",0.5,"M",1,1999,5167,"M",0
5818,"LL","F.5",4.5,"M",1,1999,5818,"M",0
6105,"LL","E.0",19.5,"M",1,1999,6105,"M",0
4358,"KL","K.5",0.5,"M",1,1999,4358,"M",0
4558,"KL","B.5",5.5,"M",1,1999,4558,"M",0
5882,"KL","G.0",3.5,"M",1,1999,5882,"M",0
4362,"SU","M.0",10.5,"M",1,1999,4362,"M",0
5250,"SU","N.0",7.5,"M",1,1999,5250,"M",0
